PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,GP,MIN,PTS,REB,AST,STL,BLK,FG_PCT,FG3_PCT,FT_PCT,EFG_PCT,TS_PCT,USG_PCT,NET_RATING,OFF_RATING,DEF_RATING,PIE,PLAYER_HEIGHT,PLAYER_WEIGHT,AGE,SALARY,SALARY_M,PER_APPROX,BPM_APPROX,VORP_APPROX,WIN_SHARES_APPROX,AGE_CURVE_FACTOR,PROJECTED_VALUE,VALUE_SCORE,AGE_ADJ,VALUE_SCORE_ADJ,CAP_PCT,SALARY_TIER,MARKET_VALUE_M,SALARY_SURPLUS_M,CONTRACT_VALUE_RATIO,PLAY_STYLE,PLAY_STYLE_CN,OFFENSIVE_ROLE,DEFENSIVE_ROLE,POSITIONS,POSITION_FLEX,FIT_VERSATILITY_SCORE,PERF_SCORE_NORM,CONTRACT_SCORE_NORM,FIT_SCORE_NORM,TRADE_VALUE,TRADE_VALUE_TIER,SURPLUS_VALUE_M,CONTRACT_TYPE,CONTRACT_TYPE_CN,YEARS_REMAINING,TOTAL_CONTRACT_VALUE,TRADE_RESTRICTIONS,TRADE_KICKER_LIKELY,EXTENSION_ELIGIBLE,CONTRACT_FLEXIBILITY,SALARY_MATCH_MIN,SALARY_MATCH_MAX
1630696,Dru Smith,MIA,54,17.2,6.1,2.6,2.7,1.5,0.3,0.41,0.307,0.843,0.48,0.5347124824684432,0.147,-1.5,107.4,108.9,0.094,6-2,203.0,28.0,2378870.0,2.38,11.43,-1.75,0.06,1.8,0.99,11.32,31.4,0,31.4,1.56,MINIMUM_PLUS,3.35,0.97,1.41,ROLE_PLAYER,角色球員型,FINISHER,PERIMETER_STOPPER,PG,1,49.6,32.0,27.3,36.5,32.0,ROTATION,0.97,MINIMUM,底薪,1,2.38,NONE,False,EXTENSION_ELIGIBLE,95.0,0.0,5.01
1630241,Sam Merrill,CLE,30,25.4,13.0,2.2,2.3,0.6,0.1,0.465,0.452,0.875,0.6428571428571428,0.6720430107526881,0.169,8.5,118.9,110.4,0.08,6-4,205.0,29.0,8482143.0,8.48,12.65,3.21,1.01,1.63,0.97,12.27,44.7,-2,42.7,5.54,ROLE_PLAYER,6.18,-2.3,0.73,THREE_AND_D,3D 球員型,FLOOR_SPACER,LIMITED_DEFENDER,PG/SG,2,42.0,43.6,13.6,25.6,31.6,ROTATION,-2.3,ROLE_PLAYER,角色球員,2,16.96,NONE,False,EXTENSION_ELIGIBLE,75.0,0.0,15.98
1631260,AJ Green,MIL,47,30.0,10.6,2.7,2.0,0.5,0.1,0.442,0.432,0.794,0.6392405063291139,0.6457115009746588,0.128,-0.8,114.3,115.1,0.06,6-4,190.0,26.0,2301587.0,2.3,11.42,-0.6,0.5,2.73,1.0,11.42,33.3,0,33.3,1.5,MINIMUM_PLUS,3.82,1.52,1.66,THREE_AND_D,3D 球員型,FLOOR_SPACER,LIMITED_DEFENDER,PG/SG,2,42.0,34.0,32.4,25.6,31.5,ROTATION,1.52,MINIMUM,底薪,1,2.3,NONE,False,EXTENSION_ELIGIBLE,95.0,0.0,4.85
1641716,Jarace Walker,IND,53,23.9,10.3,4.5,2.0,0.8,0.3,0.4,0.365,0.788,0.4886363636363636,0.5296174413821473,0.193,-11.3,104.5,115.8,0.083,6-7,235.0,22.0,6665520.0,6.67,11.85,-5.0,-0.97,2.54,0.89,10.55,29.7,5,34.7,4.36,ROLE_PLAYER,4.18,-2.49,0.63,THREE_AND_D,3D 球員型,FLOOR_SPACER,LIMITED_DEFENDER,SF/SG,2,53.8,35.4,11.5,42.5,31.2,ROTATION,-2.49,ROOKIE_EXT,新秀延長,4,26.68,ROOKIE_EXT_WAIT,False,NOT_YET_ELIGIBLE,50.0,0.0,13.59
203468,CJ McCollum,ATL,50,30.1,18.8,3.4,3.5,0.8,0.4,0.457,0.388,0.774,0.5460526315789475,0.570526826899733,0.244,-5.7,112.1,117.8,0.1,6-3,190.0,34.0,30666666.0,30.67,16.08,-0.92,0.41,4.1,0.75,12.06,55.2,-5,50.2,20.05,MAX,6.9,-23.77,0.22,ROLE_PLAYER,角色球員型,SECONDARY_SCORER,LIMITED_DEFENDER,PG,1,37.2,51.3,3.2,18.7,31.1,ROTATION,-23.77,HIGH_VALUE,高薪,3,92.01,NONE,False,NOT_YET_ELIGIBLE,40.0,0.0,38.59
1629636,Darius Garland,LAC,26,30.5,18.0,2.4,6.9,0.8,0.1,0.451,0.36,0.861,0.5275862068965518,0.5689001264222503,0.25,-3.0,114.7,117.7,0.103,6-1,192.0,26.0,39446090.0,39.45,17.81,-0.07,0.39,2.39,1.0,17.81,56.2,0,56.2,25.78,MAX,11.72,-27.73,0.3,SCORING_GUARD,得分後衛型,SECONDARY_SCORER,LIMITED_DEFENDER,PG,1,27.0,57.5,4.9,4.1,31.0,ROTATION,-27.73,NEAR_MAX,準頂薪,3,118.35,DIFFICULT_TO_MATCH,True,NOT_YET_ELIGIBLE,15.0,0.0,49.56
1642847,Jeremiah Fears,NOP,55,25.5,13.2,3.6,3.0,1.3,0.3,0.431,0.328,0.814,0.4784482758620689,0.5178907721280602,0.238,-9.1,110.7,119.8,0.084,6-3,190.0,19.0,7520040.0,7.52,13.91,-3.32,-0.47,3.3,0.72,10.02,37.7,5,42.7,4.92,ROLE_PLAYER,6.18,-1.34,0.82,ROLE_PLAYER,角色球員型,FINISHER,LIMITED_DEFENDER,PG,1,38.8,43.6,15.4,21.0,30.9,ROTATION,-1.34,ROOKIE_EXT,新秀延長,4,30.08,ROOKIE_EXT_WAIT,False,NOT_YET_ELIGIBLE,50.0,0.0,15.02
1630529,Herbert Jones,NOP,32,28.6,8.9,3.6,2.7,1.6,0.5,0.39,0.305,0.775,0.4647058823529411,0.4905202821869489,0.15,-1.9,112.6,114.5,0.054,6-7,206.0,27.0,13937574.0,13.94,12.45,-1.68,0.07,1.93,1.0,12.45,24.8,0,24.8,9.11,MID_LEVEL,2.48,-11.46,0.18,ROLE_PLAYER,角色球員型,FINISHER,PERIMETER_STOPPER,SF/SG,2,73.4,25.3,2.4,70.5,30.9,ROTATION,-11.46,MID_LEVEL,中產,2,27.88,NONE,False,EXTENSION_ELIGIBLE,65.0,0.0,21.44
1642267,Bub Carrington,WAS,52,28.1,10.2,3.5,4.6,0.6,0.2,0.401,0.397,0.761,0.5170454545454545,0.5416312659303313,0.169,-14.5,106.9,121.4,0.068,6-4,190.0,20.0,4677600.0,4.68,13.27,-5.74,-1.39,3.28,0.78,10.35,30.3,5,35.3,3.06,MINIMUM_PLUS,4.32,-0.36,0.92,THREE_AND_D,3D 球員型,SECONDARY_PLAYMAKER,LIMITED_DEFENDER,PG/SG,2,47.5,36.0,17.4,33.5,30.7,ROTATION,-0.36,ROOKIE_SCALE,新秀合約,3,14.04,NONE,False,NOT_YET_ELIGIBLE,75.0,0.0,9.61
1630695,Micah Potter,IND,21,18.2,7.0,4.0,1.5,0.3,0.2,0.441,0.371,0.912,0.5510204081632653,0.6245538900785154,0.144,-4.6,108.5,113.1,0.088,6-9,248.0,27.0,1527805.0,1.53,10.81,-2.71,-0.07,0.7,1.0,10.81,29.6,0,29.6,1.0,MINIMUM,2.96,1.43,1.93,STRETCH_BIG,空間型大個子,FLOOR_SPACER,LIMITED_DEFENDER,PF/SF,2,39.8,30.2,37.9,22.5,30.2,ROTATION,1.43,TWO_WAY,雙向合約,1,1.53,NONE,False,EXTENSION_ELIGIBLE,95.0,0.0,3.31
1630228,Jonathan Kuminga,ATL,20,23.8,12.1,5.9,2.5,0.4,0.3,0.454,0.321,0.742,0.5000000000000001,0.5425035868005739,0.239,-2.1,110.7,112.8,0.099,6-7,225.0,23.0,22500000.0,22.5,14.42,-1.91,0.01,1.16,0.93,13.41,41.9,3,44.9,14.71,NEAR_MAX,6.72,-15.78,0.3,ROLE_PLAYER,角色球員型,FINISHER,LIMITED_DEFENDER,SF/SG,2,41.1,45.9,4.9,24.3,30.2,ROTATION,-15.78,HIGH_VALUE,高薪,3,67.5,NONE,False,NOT_YET_ELIGIBLE,40.0,0.0,30.0
1631246,Vince Williams Jr.,UTA,36,21.1,7.7,3.8,4.4,0.8,0.4,0.352,0.307,0.804,0.44,0.4769573835480674,0.19,0.9,109.0,108.2,0.085,6-4,205.0,25.0,2301587.0,2.3,12.15,-2.18,-0.03,1.56,0.98,11.91,29.7,0,29.7,1.5,MINIMUM_PLUS,2.97,0.67,1.29,ROLE_PLAYER,角色球員型,SECONDARY_PLAYMAKER,LIMITED_DEFENDER,PG/SG,2,48.6,30.3,24.9,35.1,30.2,ROTATION,0.67,MINIMUM,底薪,1,2.3,NONE,False,EXTENSION_ELIGIBLE,95.0,0.0,4.85
203110,Draymond Green,GSW,45,26.6,8.4,5.6,5.1,0.9,0.6,0.416,0.33,0.704,0.5136986301369864,0.5365355135411345,0.166,0.0,111.6,111.7,0.081,6-6,230.0,35.0,25892857.0,25.89,16.19,-0.16,0.56,3.28,0.69,11.17,43.7,-5,38.7,16.92,NEAR_MAX,3.62,-22.27,0.14,ROLE_PLAYER,角色球員型,SECONDARY_PLAYMAKER,LIMITED_DEFENDER,PG/SG,2,50.8,39.5,1.6,38.2,29.7,ROTATION,-22.27,HIGH_VALUE,高薪,3,77.67,NONE,False,NOT_YET_ELIGIBLE,40.0,0.0,33.39
1642848,Tre Johnson,WAS,39,25.1,12.9,2.7,2.2,0.6,0.3,0.444,0.393,0.891,0.5523809523809524,0.5756872545519457,0.206,-6.4,110.7,117.1,0.079,6-5,190.0,19.0,8237640.0,8.24,12.13,-2.83,-0.21,2.01,0.72,8.73,31.9,5,36.9,5.39,ROLE_PLAYER,4.72,-3.52,0.57,THREE_AND_D,3D 球員型,FLOOR_SPACER,LIMITED_DEFENDER,PG/SG,2,46.8,37.7,10.3,32.5,29.6,ROTATION,-3.52,ROOKIE_EXT,新秀延長,4,32.96,ROOKIE_EXT_WAIT,False,NOT_YET_ELIGIBLE,50.0,0.0,15.74
1629130,Duncan Robinson,DET,50,28.2,12.2,2.7,1.9,0.6,0.3,0.44,0.401,0.739,0.5904255319148936,0.6090255591054313,0.151,9.1,119.0,109.9,0.075,6-7,215.0,31.0,16834692.0,16.83,11.81,2.31,1.54,2.82,0.9,10.63,41.4,-2,39.4,11.0,MID_LEVEL,5.08,-11.75,0.3,THREE_AND_D,3D 球員型,FLOOR_SPACER,LIMITED_DEFENDER,SF/SG,2,46.8,40.2,4.9,32.5,29.4,ROTATION,-11.75,MID_LEVEL,中產,2,33.66,NONE,False,EXTENSION_ELIGIBLE_LIMITED,65.0,0.0,24.33
1627884,Derrick Jones Jr.,LAC,21,24.5,9.9,2.6,1.1,0.9,1.0,0.543,0.394,0.763,0.6268656716417911,0.6607047517351842,0.142,-1.1,116.3,117.4,0.078,6-6,210.0,28.0,10000000.0,10.0,13.41,1.21,0.42,1.17,0.99,13.28,38.9,0,38.9,6.54,MID_LEVEL,5.22,-4.78,0.52,THREE_AND_D,3D 球員型,FLOOR_SPACER,LIMITED_DEFENDER,PG/SG,2,44.0,39.7,9.3,28.5,29.3,ROTATION,-4.78,MID_LEVEL,中產,2,20.0,NONE,False,EXTENSION_ELIGIBLE,65.0,0.0,17.5
204456,T.J. McConnell,IND,40,17.0,9.6,2.2,4.8,1.1,0.2,0.539,0.316,0.938,0.5602409638554217,0.5663048607833883,0.237,-5.3,106.9,112.2,0.157,6-1,190.0,33.0,10200000.0,10.2,15.13,-2.03,-0.01,1.74,0.81,12.26,53.6,-5,48.6,6.67,MID_LEVEL,6.5,-3.7,0.64,ROLE_PLAYER,角色球員型,SECONDARY_PLAYMAKER,LIMITED_DEFENDER,PG,1,27.4,49.7,11.7,4.7,29.0,ROTATION,-3.7,MID_LEVEL,中產,2,20.4,NONE,False,EXTENSION_ELIGIBLE_LIMITED,65.0,0.0,17.7
1642366,Quinten Post,GSW,54,17.1,7.6,3.8,1.4,0.4,0.5,0.435,0.345,0.833,0.5461538461538461,0.5617977528089887,0.18,4.2,112.8,108.6,0.088,7-0,238.0,25.0,1935377.0,1.94,10.74,-0.7,0.3,1.68,0.98,10.53,29.9,0,29.9,1.27,MINIMUM,2.99,1.05,1.54,STRETCH_BIG,空間型大個子,FINISHER,LIMITED_DEFENDER,C/PF,2,41.1,30.5,30.0,24.3,28.8,ROTATION,1.05,TWO_WAY,雙向合約,1,1.94,NONE,False,EXTENSION_ELIGIBLE,95.0,0.0,4.13
1628379,Luke Kennard,LAL,48,20.7,7.9,2.1,2.1,0.7,0.1,0.54,0.497,0.914,0.6792452830188679,0.7043509272467904,0.124,-0.4,111.2,111.6,0.09,6-5,206.0,29.0,11000000.0,11.0,12.09,0.5,0.63,2.03,0.97,11.73,41.5,-2,39.5,7.19,MID_LEVEL,5.38,-5.62,0.49,THREE_AND_D,3D 球員型,FLOOR_SPACER,LIMITED_DEFENDER,PG/SG,2,41.9,40.3,8.7,25.5,28.7,ROTATION,-5.62,MID_LEVEL,中產,2,22.0,NONE,False,EXTENSION_ELIGIBLE,65.0,0.0,18.5
1630558,Davion Mitchell,MIA,45,28.9,9.0,2.5,7.1,1.1,0.1,0.473,0.405,0.667,0.56,0.5636272545090181,0.136,6.1,115.7,109.6,0.083,6-0,202.0,27.0,11600000.0,11.6,16.46,1.73,1.23,3.63,1.0,16.46,48.2,0,48.2,7.58,MID_LEVEL,7.55,-4.05,0.65,THREE_AND_D,3D 球員型,PRIMARY_PLAYMAKER,LIMITED_DEFENDER,PG,1,27.0,49.3,11.9,4.1,28.6,ROTATION,-4.05,MID_LEVEL,中產,2,23.2,NONE,False,EXTENSION_ELIGIBLE,65.0,0.0,19.1
1642377,Jaylen Wells,MEM,51,26.9,12.0,3.5,1.7,0.8,0.1,0.409,0.335,0.763,0.49009900990099,0.5336179295624333,0.185,-3.7,112.5,116.2,0.064,6-7,,22.0,1955377.0,1.96,11.04,-2.96,-0.33,2.57,0.89,9.83,23.9,5,28.9,1.28,MINIMUM,2.89,0.93,1.47,ROLE_PLAYER,角色球員型,FINISHER,LIMITED_DEFENDER,SF/SG,2,42.0,29.5,28.5,25.6,28.3,ROTATION,0.93,ROOKIE_SCALE,新秀合約,1,1.96,NONE,False,ROOKIE_EXTENSION_ELIGIBLE,95.0,0.0,4.17
1642954,Will Richard,GSW,49,19.1,6.6,2.5,1.4,1.2,0.1,0.47,0.351,0.822,0.5900000000000001,0.6115641215715345,0.132,1.0,111.5,110.6,0.069,6-3,206.0,23.0,1272870.0,1.27,10.71,-0.48,0.36,1.7,0.93,9.96,27.1,3,30.1,0.83,MINIMUM,3.03,1.76,2.39,ROLE_PLAYER,角色球員型,FINISHER,LIMITED_DEFENDER,PG,1,27.0,30.7,47.2,4.1,28.2,ROTATION,1.76,TWO_WAY,雙向合約,1,1.27,NONE,False,EXTENSION_ELIGIBLE,95.0,0.0,2.79
1641737,Adem Bona,PHI,44,16.2,4.1,3.9,0.2,0.3,1.3,0.583,0.4,0.667,0.5769230769230769,0.62046004842615,0.102,0.2,112.0,111.9,0.06,6-10,235.0,22.0,1955377.0,1.96,10.91,-0.49,0.27,1.32,0.89,9.71,24.7,5,29.7,1.28,MINIMUM,2.97,1.01,1.52,STRETCH_BIG,空間型大個子,FLOOR_SPACER,LIMITED_DEFENDER,PF/SF,2,39.1,30.3,29.6,21.5,27.9,ROTATION,1.01,ROOKIE_SCALE,新秀合約,1,1.96,NONE,False,ROOKIE_EXTENSION_ELIGIBLE,95.0,0.0,4.17
1629060,Rui Hachimura,LAL,42,29.8,12.1,3.5,0.9,0.5,0.3,0.513,0.448,0.735,0.6153846153846154,0.6283755712505192,0.148,1.0,117.0,116.0,0.074,6-8,230.0,28.0,18259259.0,18.26,12.69,0.01,0.64,2.69,0.99,12.56,39.0,0,39.0,11.93,MID_LEVEL,5.25,-13.01,0.29,THREE_AND_D,3D 球員型,FLOOR_SPACER,LIMITED_DEFENDER,SF/SG,2,42.0,39.8,4.7,25.6,27.5,ROTATION,-13.01,MID_LEVEL,中產,2,36.52,NONE,False,EXTENSION_ELIGIBLE,65.0,0.0,25.76
1630570,Trendon Watford,PHI,31,16.3,6.2,3.4,2.6,0.3,0.3,0.524,0.37,0.721,0.5638297872340425,0.5831452219714071,0.156,-5.3,111.7,117.0,0.092,6-8,237.0,25.0,2461463.0,2.46,11.8,-3.57,-0.2,1.01,0.98,11.56,30.7,0,30.7,1.61,MINIMUM_PLUS,3.17,0.71,1.29,ROLE_PLAYER,角色球員型,FLOOR_SPACER,LIMITED_DEFENDER,SF/SG,2,39.8,31.3,24.9,22.5,27.5,ROTATION,0.71,MINIMUM,底薪,1,2.46,NONE,False,EXTENSION_ELIGIBLE,95.0,0.0,5.17
1628971,Bruce Brown,DEN,54,24.9,7.5,4.0,2.1,1.1,0.3,0.459,0.341,0.771,0.5,0.5387931034482759,0.137,-1.5,114.9,116.4,0.065,6-4,202.0,29.0,2296274.0,2.3,12.33,-1.92,0.03,2.81,0.97,11.96,28.2,-2,26.2,1.5,MINIMUM_PLUS,2.62,0.32,1.14,ROLE_PLAYER,角色球員型,FINISHER,LIMITED_DEFENDER,PG/SG,2,47.8,26.7,21.9,33.9,27.3,ROTATION,0.32,MINIMUM,底薪,1,2.3,NONE,False,EXTENSION_ELIGIBLE,95.0,0.0,4.85
1630174,Aaron Nesmith,IND,32,30.5,13.6,4.8,2.1,0.7,0.6,0.389,0.371,0.814,0.4913793103448276,0.5317485142320926,0.187,-5.4,110.2,115.6,0.069,6-5,215.0,26.0,11000000.0,11.0,12.66,-2.31,-0.08,2.09,1.0,12.66,31.2,0,31.2,7.19,MID_LEVEL,3.3,-7.7,0.3,THREE_AND_D,3D 球員型,FLOOR_SPACER,LIMITED_DEFENDER,PG/SG,2,52.4,31.8,4.9,40.5,27.2,ROTATION,-7.7,MID_LEVEL,中產,2,22.0,NONE,False,EXTENSION_ELIGIBLE,65.0,0.0,18.5
1630573,Sam Hauser,BOS,50,24.1,9.0,3.8,1.4,0.6,0.3,0.408,0.388,0.917,0.5789473684210527,0.5853277835587929,0.145,6.2,118.6,112.4,0.081,6-7,217.0,28.0,10044643.0,10.04,10.76,0.58,0.79,2.2,0.99,10.65,33.7,0,33.7,6.56,MID_LEVEL,3.93,-6.11,0.39,THREE_AND_D,3D 球員型,FLOOR_SPACER,LIMITED_DEFENDER,SF/SG,2,47.1,34.4,6.7,32.9,27.1,ROTATION,-6.11,MID_LEVEL,中產,2,20.08,NONE,False,EXTENSION_ELIGIBLE,65.0,0.0,17.54
1630249,Vít Krejčí,POR,50,22.3,8.9,2.0,1.5,0.8,0.3,0.457,0.41,0.769,0.6194029850746269,0.6310266591038003,0.14,-1.0,111.0,112.0,0.066,6-8,195.0,25.0,2349578.0,2.35,10.76,-0.72,0.36,2.03,0.98,10.54,29.1,0,29.1,1.54,MINIMUM_PLUS,2.91,0.56,1.24,THREE_AND_D,3D 球員型,FLOOR_SPACER,LIMITED_DEFENDER,SF/SG,2,41.4,29.7,23.9,24.7,27.0,ROTATION,0.56,MINIMUM,底薪,1,2.35,NONE,False,EXTENSION_ELIGIBLE,95.0,0.0,4.95
1629014,Anfernee Simons,CHI,52,25.0,14.5,2.4,2.5,0.5,0.2,0.444,0.391,0.893,0.5635593220338982,0.5839239690721649,0.227,4.3,118.6,114.3,0.099,6-3,200.0,26.0,27678571.0,27.68,12.37,0.5,0.83,2.72,1.0,12.37,47.2,0,47.2,18.09,NEAR_MAX,7.3,-20.38,0.26,ROLE_PLAYER,角色球員型,FLOOR_SPACER,LIMITED_DEFENDER,PG,1,28.5,48.3,4.0,6.3,26.7,ROTATION,-20.38,HIGH_VALUE,高薪,3,83.04,NONE,False,NOT_YET_ELIGIBLE,40.0,0.0,35.18
1630533,Ziaire Williams,BKN,37,22.8,9.5,2.5,0.8,1.2,0.5,0.411,0.309,0.859,0.5270270270270271,0.5706391158097068,0.172,-10.1,105.0,115.0,0.068,6-9,185.0,24.0,6250000.0,6.25,10.26,-3.74,-0.37,1.47,0.96,9.85,19.8,3,22.8,4.08,ROLE_PLAYER,2.28,-3.97,0.36,ROLE_PLAYER,角色球員型,FINISHER,VERSATILE_DEFENDER,PF/SF,2,61.9,23.2,6.1,54.1,26.6,ROTATION,-3.97,ROOKIE_EXT,新秀延長,4,25.0,ROOKIE_EXT_WAIT,False,NOT_YET_ELIGIBLE,50.0,0.0,12.75
1629013,Landry Shamet,NYK,29,21.9,9.6,1.9,1.4,0.5,0.2,0.439,0.424,0.723,0.591549295774648,0.6150691952844696,0.152,5.4,113.5,108.1,0.08,6-5,190.0,28.0,2296274.0,2.3,9.87,0.34,0.38,1.06,0.99,9.77,28.2,0,28.2,1.5,MINIMUM_PLUS,2.82,0.52,1.23,THREE_AND_D,3D 球員型,FLOOR_SPACER,LIMITED_DEFENDER,PG/SG,2,40.8,28.7,23.7,23.9,26.2,ROTATION,0.52,MINIMUM,底薪,1,2.3,NONE,False,EXTENSION_ELIGIBLE,95.0,0.0,4.85
1642846,Ace Bailey,UTA,47,26.1,11.6,3.8,1.6,0.8,0.5,0.447,0.338,0.708,0.5190476190476191,0.5301645338208409,0.189,-10.7,110.1,120.9,0.061,6-9,200.0,19.0,9069840.0,9.07,12.37,-4.56,-0.8,2.57,0.72,8.91,25.0,5,30.0,5.93,ROLE_PLAYER,3.0,-6.07,0.33,STRETCH_BIG,空間型大個子,FINISHER,LIMITED_DEFENDER,PF/SF,2,50.2,30.6,5.5,37.3,26.0,ROTATION,-6.07,ROOKIE_EXT,新秀延長,4,36.28,ROOKIE_EXT_WAIT,False,NOT_YET_ELIGIBLE,50.0,0.0,16.57
1642347,Jamal Shead,TOR,54,22.2,6.9,1.9,5.4,1.0,0.2,0.368,0.326,0.759,0.4609375,0.4886685552407931,0.155,4.0,113.1,109.0,0.081,6-1,200.0,23.0,1955377.0,1.96,11.96,-1.26,0.23,2.43,0.93,11.12,29.2,3,32.2,1.28,MINIMUM,3.55,1.59,1.81,ROLE_PLAYER,角色球員型,SECONDARY_PLAYMAKER,LIMITED_DEFENDER,PG,1,25.8,32.9,35.4,2.4,25.9,ROTATION,1.59,ROOKIE_SCALE,新秀合約,1,1.96,NONE,False,ROOKIE_EXTENSION_ELIGIBLE,95.0,0.0,4.17
1642346,Ryan Dunn,PHX,47,19.4,6.1,4.1,1.6,0.9,0.4,0.444,0.333,0.667,0.509090909090909,0.5291464260929909,0.144,3.1,112.3,109.2,0.076,6-7,216.0,23.0,2657760.0,2.66,11.22,-1.2,0.19,1.73,0.93,10.43,24.3,3,27.3,1.74,MINIMUM_PLUS,2.73,0.07,1.03,ROLE_PLAYER,角色球員型,FINISHER,LIMITED_DEFENDER,SF/SG,2,43.6,27.8,19.6,27.9,25.8,ROTATION,0.07,ROOKIE_SCALE,新秀合約,1,2.66,NONE,False,ROOKIE_EXTENSION_ELIGIBLE,95.0,0.0,5.57
1642864,Hugo González,BOS,48,15.3,3.9,3.4,0.6,0.6,0.3,0.463,0.329,0.476,0.5441176470588236,0.5453020134228188,0.112,16.8,120.9,104.0,0.06,6-6,200.0,20.0,2783880.0,2.78,8.9,1.91,0.73,1.11,0.78,6.94,18.7,5,23.7,1.82,MINIMUM_PLUS,2.37,-0.41,0.85,ROLE_PLAYER,角色球員型,FINISHER,SOLID_DEFENDER,PG/SG,2,51.4,24.1,16.0,39.1,25.8,ROTATION,-0.41,ROOKIE_SCALE,新秀合約,3,8.34,NONE,False,NOT_YET_ELIGIBLE,75.0,0.0,5.81
1631323,Simone Fontecchio,MIA,52,17.4,8.6,3.3,1.6,0.5,0.2,0.392,0.358,0.829,0.5211267605633803,0.5509994874423373,0.188,3.2,110.9,107.7,0.09,6-7,209.0,30.0,8307692.0,8.31,9.75,-1.42,0.13,1.49,0.94,9.16,27.5,-2,25.5,5.43,ROLE_PLAYER,2.55,-5.76,0.31,ROLE_PLAYER,角色球員型,FINISHER,SOLID_DEFENDER,SF/SG,2,55.5,26.0,5.1,44.9,25.5,ROTATION,-5.76,ROLE_PLAYER,角色球員,2,16.62,NONE,False,EXTENSION_ELIGIBLE,75.0,0.0,15.81
1629652,Luguentz Dort,OKC,43,27.8,8.7,3.9,1.2,0.9,0.5,0.395,0.354,0.778,0.5194805194805194,0.5402384500745157,0.135,9.4,116.6,107.2,0.051,6-4,220.0,26.0,18222222.0,18.22,10.72,1.31,1.01,2.17,1.0,10.72,25.5,0,25.5,11.91,MID_LEVEL,2.55,-15.67,0.14,ROLE_PLAYER,角色球員型,FINISHER,SOLID_DEFENDER,PG/SG,2,56.9,26.0,1.6,46.9,25.1,ROTATION,-15.67,MID_LEVEL,中產,2,36.44,NONE,False,EXTENSION_ELIGIBLE,65.0,0.0,25.72
1642258,Zaccharie Risacher,ATL,41,24.3,10.7,3.5,1.3,0.9,0.5,0.451,0.352,0.625,0.5271739130434783,0.5450285248573757,0.177,-0.8,113.4,114.2,0.064,6-8,200.0,20.0,13197720.0,13.2,11.92,-1.41,0.15,2.01,0.78,9.3,26.6,5,31.6,8.63,MID_LEVEL,3.4,-9.8,0.26,ROLE_PLAYER,角色球員型,FINISHER,LIMITED_DEFENDER,SF/SG,2,45.9,32.2,4.0,31.2,24.9,TRADEABLE,-9.8,ROOKIE_EXT,新秀延長,4,52.8,ROOKIE_EXT_WAIT,False,NOT_YET_ELIGIBLE,40.0,0.0,20.7
1627747,Caris LeVert,DET,35,19.7,7.7,1.8,2.9,0.9,0.7,0.434,0.327,0.679,0.5076923076923077,0.5344253192670739,0.172,3.1,109.7,106.7,0.088,6-7,205.0,31.0,14104000.0,14.1,11.37,-0.54,0.26,1.33,0.9,10.23,29.6,-2,27.6,9.22,MID_LEVEL,2.62,-11.48,0.19,ROLE_PLAYER,角色球員型,FINISHER,SOLID_DEFENDER,SF/SG,2,52.4,28.1,2.6,40.5,24.8,TRADEABLE,-11.48,MID_LEVEL,中產,2,28.2,NONE,False,EXTENSION_ELIGIBLE_LIMITED,65.0,0.0,21.6
1631093,Jaden Ivey,CHI,36,17.8,8.5,2.4,1.8,0.6,0.4,0.445,0.38,0.804,0.5507246376811593,0.5687901498929336,0.195,3.2,110.6,107.5,0.091,6-3,195.0,23.0,10107163.0,10.11,10.56,-0.76,0.2,1.15,0.93,9.82,29.8,3,32.8,6.61,MID_LEVEL,3.7,-6.41,0.37,THREE_AND_D,3D 球員型,FLOOR_SPACER,SOLID_DEFENDER,PG,1,40.8,33.5,6.3,23.9,24.3,TRADEABLE,-6.41,ROOKIE_EXT,新秀延長,4,40.44,ROOKIE_EXT_WAIT,False,NOT_YET_ELIGIBLE,40.0,0.0,17.61
1630579,Jericho Sims,MIL,37,15.1,3.2,4.1,0.8,0.2,0.2,0.806,0.0,0.556,0.8333333333333333,0.7920792079207921,0.082,-12.6,105.2,117.8,0.076,6-10,250.0,27.0,2461463.0,2.46,11.32,-2.64,-0.09,1.07,1.0,11.32,26.7,0,26.7,1.61,MINIMUM_PLUS,2.67,0.21,1.09,ROLE_PLAYER,角色球員型,FINISHER,LIMITED_DEFENDER,PF/SF,2,39.2,27.2,20.9,21.6,24.2,TRADEABLE,0.21,MINIMUM,底薪,1,2.46,NONE,False,EXTENSION_ELIGIBLE,95.0,0.0,5.17
203084,Harrison Barnes,SAS,52,28.0,10.6,2.9,2.1,0.6,0.2,0.44,0.376,0.839,0.5548780487804879,0.5894128113879004,0.148,4.7,117.1,112.4,0.07,6-7,225.0,33.0,19000000.0,19.0,11.53,0.29,0.85,2.84,0.81,9.34,35.1,-5,30.1,12.42,MID_LEVEL,2.57,-16.43,0.14,THREE_AND_D,3D 球員型,FLOOR_SPACER,LIMITED_DEFENDER,SF/SG,2,47.5,30.7,1.6,33.5,24.1,TRADEABLE,-16.43,MID_LEVEL,中產,2,38.0,NONE,False,EXTENSION_ELIGIBLE_LIMITED,65.0,0.0,26.5
